Gold_USD,USDINR,Gold_INR,24K_per_gram,24K_8_gram,22K_per_gram,22K_8_gram
1211.300048828125,67.89949798583984,82246.66522565298,2644.289717416142,21154.317739329137,2423.932240964797,21154.317739329137
1200.9000244140625,68.197998046875,81898.97751948237,2633.1113064279702,21064.890451423762,2413.685364225639,21064.890451423762
1204.300048828125,68.09030151367188,82001.15343763679,2636.3963360276753,21091.170688221402,2416.6966413587024,21091.170688221402
1215.0,68.07720184326172,82713.80023956299,2659.3084456592665,21274.46756527413,2437.699408520994,21274.46756527413
1210.300048828125,68.05139923095703,82362.61181204952,2648.017483950344,21184.13987160275,2427.349360287815,21184.13987160275
1197.300048828125,68.16449737548828,81613.35603601672,2623.9283693480384,20991.426954784307,2405.2676719023684,20991.426954784307
1189.5,67.9729995727539,80853.88299179077,2599.5107621904535,20796.08609752363,2382.8848653412488,20796.08609752363
1188.0999755859375,68.14900207519531,80967.82770174555,2603.174166950522,20825.393335604174,2386.2429863713114,20825.393335604174
1193.199951171875,68.11000061035156,81268.84940258786,2612.8522321471173,20902.81785717694,2395.1145461348574,20902.81785717694
1208.5999755859375,67.82099914550781,81968.45791147463,2635.3451512361835,21082.761209889468,2415.7330552998346,21082.761209889468
1205.5999755859375,67.50160217285156,81379.92993160151,2616.4235514203065,20931.38841136245,2398.3882554686143,20931.38841136245
1216.699951171875,67.39540100097656,81999.98110709712,2636.358644753713,21090.869158029705,2416.662091024237,21090.869158029705
1218.5,67.2656021118164,81963.13617324829,2635.174053506785,21081.39242805428,2415.576215714553,21081.39242805428
1230.0,67.15730285644531,82603.48251342773,2655.761651049809,21246.093208398474,2434.4481801289917,21246.093208398474
1234.199951171875,67.19529724121094,82932.43257408217,2666.3376331950476,21330.70106556038,2444.1428304287933,21330.70106556038
1237.5999755859375,67.34049987792969,83340.60100487061,2679.460543182298,21435.684345458383,2456.172164583773,21435.684345458383
1235.0999755859375,66.96430206298828,82707.60784312617,2659.1093556392743,21272.874845114195,2437.5169093360014,21272.874845114195
1234.4000244140625,66.74530029296875,82390.40031116456,2648.910904276514,21191.28723421211,2428.168328920138,21191.28723421211
1224.4000244140625,66.84369659423828,81843.42374191154,2631.3252123366033,21050.601698692826,2412.048111308553,21050.601698692826
1223.9000244140625,66.91539764404297,81897.75681022089,2633.072059743144,21064.576477945153,2413.649388097882,21064.576477945153
1231.699951171875,66.7759017944336,82247.87497966178,2644.328611881678,21154.628895053425,2423.9678942248715,21154.628895053425
1240.0,66.8655014038086,82913.22174072266,2665.7199910210315,21325.759928168252,2443.5766584359453,21325.759928168252
1237.5999755859375,67.16480255126953,83123.15799768548,2672.4695933796993,21379.756747037594,2449.763793931391,21379.756747037594
1237.5,66.96499633789062,82869.18296813965,2664.3041126606217,21314.432901284974,2442.278769938903,21314.432901284974
1232.0,66.96510314941406,82501.00708007812,2652.466991820153,21219.735934561224,2431.42807583514,21219.735934561224
1250.199951171875,66.91429901123047,83656.25335654058,2689.608994374928,21516.871954999424,2465.4749115103505,21516.871954999424
1256.9000244140625,66.68280029296875,83813.61331623048,2694.6682307852966,21557.345846282373,2470.112544886522,21557.345846282373
1257.4000244140625,66.63500213623047,83786.8533129273,2693.807877342656,21550.463018741248,2469.3238875641014,21550.463018741248
1252.5999755859375,66.69319915771484,83539.89963670168,2685.868138206365,21486.94510565092,2462.0457933558346,21486.94510565092
1248.9000244140625,66.7051010131836,83308.0022839075,2678.412470747906,21427.299765983247,2455.2114315189137,21427.299765983247
1231.9000244140625,66.85800170898438,82362.37393757328,2648.0098361140476,21184.07868891238,2427.34234977121,21184.07868891238
1225.5,66.84510040283203,81918.67054367065,2633.744451385556,21069.95561108445,2414.2657471034263,21069.95561108445
1224.5,66.77300262451172,81763.5417137146,2628.7569474083175,21030.05557926654,2409.6938684576244,21030.05557926654
1215.0999755859375,66.66470336914062,81004.27943628654,2604.346116555582,20834.768932444655,2387.317273509283,20834.768932444655
1208.5,66.61620330810547,80505.68169784546,2588.315838984213,20706.526711873703,2372.622852402195,20706.526711873703
1202.4000244140625,66.76499938964844,80278.23689611815,2581.003324259911,20648.02659407929,2365.9197139049184,20648.02659407929
1200.699951171875,66.68049621582031,80063.26855045184,2574.091936613302,20592.735492906417,2359.58427522886,20592.735492906417
1202.4000244140625,66.48500061035156,79941.56635705568,2570.179123155133,20561.432985241063,2355.9975295588715,20561.432985241063
1201.9000244140625,66.17009735107422,79529.841621737,2556.941875407494,20455.535003259953,2343.8633857902028,20455.535003259953
1200.0999755859375,65.77510070800781,78936.69675384276,2537.871839305633,20302.974714445063,2326.3825193634966,20302.974714445063
1226.5,65.62049865722656,80483.54160308838,2587.604018939617,20700.832151516937,2371.970350694649,20700.832151516937
1229.800048828125,65.40450286865234,80434.4608214479,2586.0260363447164,20688.20829075773,2370.5238666493233,20688.20829075773
1233.5999755859375,65.46810150146484,80761.44841386471,2596.538923718061,20772.31138974449,2380.160680074889,20772.31138974449
1246.0999755859375,65.33529663085938,81414.31153661385,2617.528944865171,20940.23155892137,2399.4015327930733,20940.23155892137
1249.300048828125,65.49500274658203,81822.91012930311,2630.6656848683624,21045.3254789469,2411.4435444626656,21045.3254789469
1246.9000244140625,65.36499786376953,81503.61743215937,2620.4001939382824,20963.20155150626,2402.033511110092,20963.20155150626
1248.199951171875,65.44439697265625,81687.69310574234,2626.318359854754,21010.54687883803,2407.4584965335243,21010.54687883803
1255.4000244140625,65.39309692382812,82094.49547468498,2639.3973499665626,21115.1787997325,2419.447570802682,21115.1787997325
1255.300048828125,65.04499816894531,81650.98937750235,2625.1383084701833,21001.106467761467,2406.3767827643346,21001.106467761467
1253.4000244140625,65.11000061035156,81608.87635461427,2623.784344353988,20990.274754831906,2405.135648991156,20990.274754831906
1245.0,64.77999877929688,80651.09848022461,2592.99109361405,20743.9287489124,2376.908502479546,20743.9287489124
1247.300048828125,64.79000091552734,80812.57130551152,2598.1825616252677,20785.46049300214,2381.6673481564953,20785.46049300214
1250.800048828125,64.79669952392578,81047.71492842771,2605.7425990138636,20845.94079211091,2388.5973824293746,20845.94079211091
1255.0,64.87750244140625,81421.26556396484,2617.7525218693986,20942.02017495519,2399.606478380282,20942.02017495519
1245.4000244140625,65.05000305175781,81013.27538879402,2604.6353429290602,20837.082743432482,2387.582397684972,20837.082743432482
1250.300048828125,65.04000091552734,81319.51632046513,2614.4812101681523,20915.84968134522,2396.607775987473,20915.84968134522
1254.300048828125,64.58000183105469,81002.6994500123,2604.2953188551865,20834.36255084149,2387.2707089505875,20834.36255084149
1251.0999755859375,64.26000213623047,80395.68710379023,2584.7794333046195,20678.235466436956,2369.381147195901,20678.235466436956
1271.199951171875,64.57499694824219,82087.73296752945,2639.179930475009,21113.43944380007,2419.2482696020916,21113.43944380007
1275.300048828125,64.62999725341797,82422.63865304552,2649.9473902630098,21199.579122104078,2429.1184410744254,21199.579122104078
1285.9000244140625,64.5,82940.55157470703,2666.598664931825,21332.7893194546,2444.3821095208395,21332.7893194546
1289.4000244140625,64.45369720458984,83106.59874917474,2671.937201574573,21375.497612596584,2449.275768110025,21375.497612596584
1291.699951171875,64.4083023071289,83196.20094518177,2674.8179769216254,21398.543815373003,2451.9164788448234,21398.543815373003
1281.4000244140625,64.56999969482422,82739.99918536376,2660.1507606977916,21281.206085582333,2438.4715306396424,21281.206085582333
1281.9000244140625,64.64669799804688,82870.60374198481,2664.349791566377,21314.798332531016,2442.3206422691787,21314.798332531016
1287.4000244140625,64.66000366210938,83243.29029321298,2676.3319334870025,21410.65546789602,2453.3042723630856,21410.65546789602
1275.800048828125,64.63999938964844,82467.71437756345,2651.3966073774154,21211.172859019323,2430.446890095964,21211.172859019323
1265.5999755859375,64.38999938964844,81491.9816555176,2620.0260953113825,20960.20876249106,2401.6905873687674,20960.20876249106
1262.0999755859375,64.3499984741211,81216.13150314335,2611.1573135866815,20889.258508693452,2393.5608707877914,20889.258508693452
1263.699951171875,64.0199966430664,80902.06663186662,2601.0599010357873,20808.4792082863,2384.304909282805,20808.4792082863
1266.0999755859375,64.05999755859375,81106.36134497076,2607.62812368289,20861.02498946312,2390.325780042649,20861.02498946312
1253.300048828125,64.25830078125,80534.93150675297,2589.256241476135,20714.04993180908,2373.4848880197906,20714.04993180908
1255.0999755859375,64.18000030517578,80552.31681613158,2589.8151917350647,20718.521533880517,2373.997259090476,20718.521533880517
1246.4000244140625,64.06999969482422,79856.84918383788,2567.4554048206114,20539.64323856489,2353.500787752227,20539.64323856489
1226.5,64.20999908447266,78753.56387710571,2531.9839849890113,20255.87187991209,2320.9853195732603,20255.87187991209
1224.800048828125,64.16999816894531,78595.41689062491,2526.8994450986193,20215.195560788954,2316.324491340401,20215.195560788954
1225.300048828125,64.30799865722656,78796.5938947387,2533.3674311488644,20266.939449190915,2322.2534785531257,20266.939449190915
1214.300048828125,64.41179656982422,78215.2477198448,2514.676731552552,20117.413852420417,2305.120337256506,20117.413852420417
1217.300048828125,64.63999938964844,78686.27441326901,2529.8205801041368,20238.564640833094,2319.002198428792,20238.564640833094
1222.699951171875,64.55000305175781,78925.28557952866,2537.504961805863,20300.039694446903,2326.0462149887076,20300.039694446903
1226.199951171875,64.36000061035156,78918.22960583493,2537.278107153051,20298.22485722441,2325.838264890297,20298.22485722441
1228.5999755859375,64.16549682617188,78833.72783409432,2534.561314131667,20276.490513053337,2323.3478712873616,20276.490513053337
1235.0,64.03829956054688,79087.29995727539,2542.713841119983,20341.710728959864,2330.821021026651,20341.710728959864
1257.5,63.900001525878906,80354.25191879272,2583.447262166403,20667.578097331225,2368.1599903192027,20667.578097331225
1251.699951171875,64.2300033569336,80396.69206564315,2584.8117435543636,20678.49394843491,2369.410764924833,20678.49394843491
1252.699951171875,64.87110137939453,81264.02553043328,2612.6971411716777,20901.57712937342,2394.972379407371,20901.57712937342
1260.699951171875,64.44850158691406,81250.22280372307,2612.2533735342668,20898.026988274134,2394.5655924064113,20898.026988274134
1254.800048828125,64.50019836425781,80934.85205689445,2602.1139761407703,20816.911809126163,2385.271144795706,20816.911809126163
1252.4000244140625,64.88520050048828,81262.22669092286,2612.6393071815987,20901.11445745279,2394.9193649164654,20901.11445745279
1255.800048828125,64.76010131835938,81325.73839771003,2614.681254447571,20917.45003558057,2396.7911499102734,20917.45003558057
1267.5999755859375,64.54540252685547,81817.7506672265,2630.4998044344366,21043.998435475492,2411.2914873982336,21043.998435475492
1262.0999755859375,64.50859832763672,81416.30037439335,2617.5928874368915,20940.743099495132,2399.4601468171504,20940.743099495132
1272.0,64.61859893798828,82194.8578491211,2642.6240728252797,21140.992582602237,2422.4054000898395,21140.992582602237
1267.0,64.5000991821289,81721.62566375732,2627.4093161141777,21019.27452891342,2408.4585397713295,21019.27452891342
1276.800048828125,64.37229919433594,82190.5547545068,2642.4857252240677,21139.88580179254,2422.2785814553954,21139.88580179254
1279.300048828125,64.40499877929688,82393.31808312982,2649.004712753543,21192.037702028345,2428.254320024081,21192.037702028345
1294.4000244140625,64.34400177001953,83286.87746201176,2677.733292459426,21421.86633967541,2454.5888514211406,21421.86633967541
1290.0999755859375,64.42050170898438,83108.88768199459,2672.0107924186855,21376.086339349484,2449.343226383795,21376.086339349484
1276.300048828125,64.41829681396484,82217.07536908798,2643.338382146317,21146.707057170537,2423.060183634124,21146.707057170537
1268.5,64.243896484375,81493.38269042969,2620.0711395961766,20960.569116769413,2401.731877963162,20960.569116769413
1266.0999755859375,64.37699890136719,81507.71673731692,2620.531989561204,20964.255916489634,2402.1543237644373,20964.255916489634
1265.800048828125,64.46910095214844,81604.99113313481,2623.659431676011,20989.27545340809,2405.02114570301,20989.27545340809
1272.800048828125,64.35749816894531,81914.22681188956,2633.601582197809,21068.81265758247,2414.1347836813247,21068.81265758247
1252.199951171875,64.16580200195312,80348.4141337499,2583.259573158966,20666.076585271727,2367.987942062385,20666.076585271727
1254.0,64.55999755859375,80958.23693847656,2602.865816981258,20822.926535850063,2385.96033223282,20822.926535850063
1244.199951171875,64.3949966430664,80120.25167901628,2575.9239853719446,20607.391882975557,2361.2636532576157,20607.391882975557
1241.0,64.48760223388672,80029.11437225342,2572.993855104841,20583.950840838726,2358.5777005127707,20583.950840838726
1243.4000244140625,64.53050231933594,80237.22815931402,2579.684863739258,20637.478909914065,2364.71112509432,20637.478909914065
1247.5999755859375,64.5416030883789,80522.10243733879,2588.843777624344,20710.750220994752,2373.1067961556487,20710.750220994752
1256.199951171875,64.59100341796875,81139.21533979475,2608.6844033563666,20869.475226850933,2391.2940364100027,20869.475226850933
1246.300048828125,64.49800109863281,80383.86191854253,2584.399245054175,20675.1939604334,2369.0326412996606,20675.1939604334
1246.4000244140625,64.42130279541016,80294.71337698493,2581.533055025477,20652.264440203817,2366.4053004400207,20652.264440203817
1248.0,64.5248031616211,80526.95434570312,2588.999769984186,20711.99815987349,2373.2497891521703,20711.99815987349
1244.199951171875,64.51190185546875,80265.70513857901,2580.6004191997367,20644.803353597894,2365.550384266425,20644.803353597894
1240.699951171875,64.78510284423828,80378.87393551134,2584.238877795468,20673.911022363744,2368.8856379791787,20673.911022363744
1217.9000244140625,64.60679626464844,78684.6187480297,2529.7673492703293,20238.138794162634,2318.953403497802,20238.138794162634
1220.4000244140625,64.7688980102539,79043.96471298579,2541.320581702567,20330.564653620535,2329.543866560686,20330.564653620535
1222.199951171875,64.79139709472656,79188.04236553237,2545.952782340649,20367.62225872519,2333.790050478928,20367.62225872519
1208.5999755859375,64.71330261230469,78212.49595731683,2514.5882603988885,20116.706083191108,2305.039238698981,20116.706083191108
1212.0999755859375,64.61170196533203,78315.84237474483,2517.9109223960268,20143.287379168214,2308.0850121963576,20143.287379168214
1218.0999755859375,64.52559661865234,78598.62766584847,2527.002673842123,20216.021390736983,2316.4191176886125,20216.021390736983
1216.300048828125,64.36499786376953,78287.15004452504,2516.988443246742,20135.907545973936,2307.2394063095135,20135.907545973936
1226.5999755859375,64.42579650878906,79024.68042478524,2540.700577902334,20325.60462321867,2328.975529743806,20325.60462321867
1232.800048828125,64.26730346679688,79228.73485191911,2547.2610751818643,20378.088601454914,2334.9893189167087,20378.088601454914
1241.0999755859375,64.33000183105469,79839.96370196529,2566.912524377169,20535.300195017353,2353.0031473457384,20535.300195017353
1241.199951171875,64.3062973022461,79816.97307159193,2566.173358997924,20529.38687198339,2352.32557908143,20529.38687198339
1244.800048828125,64.26329803466797,79994.95653141104,2571.89565583973,20575.16524671784,2357.571017853086,20575.16524671784
1254.300048828125,64.32499694824219,80682.84681304917,2594.0118254553076,20752.09460364246,2377.844173334032,20752.09460364246
1253.9000244140625,64.46109771728516,80827.77200146113,2598.6712749838803,20789.370199871042,2382.11533540189,20789.370199871042
1251.699951171875,64.36509704589844,80565.78882952407,2590.2483267003413,20721.98661360273,2374.394299475313,20721.98661360273
1249.0,64.4469985961914,80494.30124664307,2587.9499492546843,20703.599594037474,2372.2874534834605,20703.599594037474
1259.5999755859375,64.3447036743164,81048.58717725333,2605.7706424438834,20846.165139551067,2388.623088906893,20846.165139551067
1268.4000244140625,64.18499755859375,81412.25247033685,2617.46274439651,20939.70195517208,2399.340849030134,20939.70195517208
1266.5999755859375,64.12349700927734,81218.81974643562,2611.243742551019,20889.94994040815,2393.640097338434,20889.94994040815
1272.5999755859375,64.18949890136719,81687.55473475344,2626.313911127476,21010.511289019807,2407.4544185335194,21010.511289019807
1271.800048828125,64.05580139160156,81466.17133756354,2619.196274938947,20953.570199511578,2400.9299186940348,20953.570199511578
1267.800048828125,63.64059829711914,80683.55362853874,2594.0345500840335,20752.27640067227,2377.8650042436975,20752.27640067227
1258.300048828125,63.696998596191406,80149.93644379266,2576.8783720093447,20615.026976074758,2362.1385076752326,20615.026976074758
1258.199951171875,63.66510009765625,80103.42583422363,2575.3830223037157,20603.064178429726,2360.7677704450725,20603.064178429726
1256.4000244140625,63.830101013183594,80196.14047131594,2578.363864880671,20626.910919045367,2363.5002094739484,20626.910919045367
1273.0,63.70289993286133,81093.79161453247,2607.2239977665686,20857.79198213255,2389.955331286021,20857.79198213255
1283.699951171875,63.887699127197266,82012.63625006657,2636.765516744629,21094.124133957033,2417.03505701591,21094.124133957033
1287.699951171875,64.13860321044922,82591.27622232772,2655.3692099708305,21242.953679766644,2434.0884424732612,21242.953679766644
1284.199951171875,64.08100128173828,82292.81871705316,2645.7735855145934,21166.188684116747,2425.292453388377,21166.188684116747
1273.699951171875,64.17430114746094,81738.8042380102,2627.9616196894303,21023.692957515443,2408.9648180486442,21023.692957515443
1276.9000244140625,64.26300048828125,82057.42689240724,2638.2055682610394,21105.644546088315,2418.355104239286,21105.644546088315
1286.4000244140625,64.1604995727539,82536.06821680907,2653.5942327007915,21228.753861606332,2432.4613799757253,21228.753861606332
1285.699951171875,64.18890380859375,82527.67049248517,2653.3242397956874,21226.5939183655,2432.21388647938,21226.5939183655
1290.800048828125,64.07589721679688,82709.17125614733,2659.159620497607,21273.276963980858,2437.56298545614,21273.276963980858
1285.0999755859375,64.15750122070312,82448.80325238034,2650.788601037836,21206.30880830269,2429.8895509513495,21206.30880830269
1288.9000244140625,64.05750274658203,82563.71685397346,2654.483156364186,21235.865250913488,2433.2762266671702,21235.865250913488
1286.5,64.00499725341797,82342.42896652222,2647.3685908827692,21178.948727062154,2426.7545416425382,21178.948727062154
1292.5,64.03500366210938,82765.24223327637,2660.9623429284925,21287.69874342794,2439.215481017785,21287.69874342794
1309.699951171875,63.99549865722656,83814.90146658942,2694.709645750138,21557.677166001104,2470.150508604293,21557.677166001104
1313.0999755859375,63.78929901123047,83761.7269742908,2693.000047399514,21544.000379196113,2468.583376782888,21544.000379196113
1308.0999755859375,63.98680114746094,83701.13301881589,2691.051907946562,21528.415263572497,2466.7975822843487,21528.415263572497
1316.199951171875,63.976200103759766,84205.47145273071,2707.2667530255667,21658.134024204533,2481.661190273436,21658.134024204533
1324.5,63.91189956665039,84651.31097602844,2721.600815857651,21772.806526861208,2494.8007478695135,21772.806526861208
1339.199951171875,64.02629852294922,85744.01585564949,2756.7320673123436,22053.85653849875,2527.0043950363147,22053.85653849875
1333.9000244140625,64.0999984741211,85502.9895295715,2748.9828967663284,21991.863174130627,2519.9009887024677,21991.863174130627
1345.0999755859375,64.0154037475586,86107.118017965,2768.4060642038676,22147.24851363094,2537.705558853545,22147.24851363094
1346.0,63.95009994506836,86076.83452606201,2767.4324280567143,22139.459424453715,2536.813059051988,22139.459424453715
1331.0,63.930999755859375,85092.16067504883,2735.774452233634,21886.19561786907,2507.793247880831,21886.19561786907
1328.0,63.97999954223633,84965.43939208984,2731.7002714192886,21853.60217135431,2504.058582134348,21853.60217135431
1323.4000244140625,63.98759841918945,84681.18931015255,2722.561425889451,21780.49140711561,2495.68130706533,21780.49140711561
1324.699951171875,64.11509704589844,84933.26592608169,2730.665871238982,21845.326969911857,2503.110381969067,21845.326969911857
1320.4000244140625,64.15499877929688,84710.26195446774,2723.496132411714,21787.96905929371,2496.5381213774044,21787.96905929371
1306.300048828125,64.12020111083984,83760.22184195928,2692.9516563074662,21543.61325045973,2468.539018281844,21543.61325045973
1306.199951171875,64.2146987915039,83877.23642597906,2696.713759736977,21573.710077895816,2471.987613092229,21573.710077895816
1312.0,64.29869842529297,84359.89233398438,2712.231495940469,21697.85196752375,2486.2122046120962,21697.85196752375
1290.5999755859375,64.28369903564453,82964.54040597659,2667.369923191171,21338.959385529368,2445.089096258573,21338.959385529368
1293.300048828125,64.80229949951172,83808.81710689329,2694.514029189425,21556.1122335154,2469.9711934236393,21556.1122335154
1306.800048828125,64.89099884033203,84799.5604530517,2726.367143667166,21810.93714933733,2499.1698816949024,21810.93714933733
1297.0,65.26509857177734,84648.83284759521,2721.521142237858,21772.169137902863,2494.7277137180363,21772.169137902863
1283.4000244140625,65.3499984741211,83870.18963714596,2696.487200384071,21571.897603072568,2471.779933685398,21571.897603072568
1285.5,65.5250015258789,84232.38946151733,2708.132186458673,21665.057491669384,2482.4545042537834,21665.057491669384
1281.5,65.36000061035156,83758.84078216553,2692.9072542371605,21543.258033897284,2468.498316384064,21543.258033897284
1272.699951171875,65.29329681396484,83098.7756669838,2671.6856838292733,21373.485470634187,2449.0452101768337,21373.485470634187
1271.5,65.57170104980469,83374.41788482666,2680.5477803085396,21444.382242468317,2457.168798616161,21444.382242468317
1273.699951171875,65.44309997558594,83354.87324343994,2679.919405965243,21439.355247721945,2456.592788801473,21439.355247721945
1269.9000244140625,65.01950073242188,82568.2655674927,2654.6294007906727,21237.03520632538,2433.4102840581163,21237.03520632538
1271.5999755859375,65.20999908447266,82921.03324377444,2665.9711364886407,21327.769091909126,2443.806875114587,21327.769091909126
1281.800048828125,65.41419982910156,83847.92453499511,2695.771361261437,21566.170890091496,2471.1237478229837,21566.170890091496
1290.5999755859375,65.41459655761719,84424.0767202247,2714.2950703369297,21714.360562695438,2488.103814475519,21714.360562695438
1285.800048828125,65.23889923095703,83884.17981665768,2696.936994764502,21575.495958116015,2472.1922452007934,21575.495958116015
1293.300048828125,65.20539855957031,84330.14514094964,2711.2751021894524,21690.20081751562,2485.3355103403314,21690.20081751562
1301.5,65.0459976196289,84657.36590194702,2721.7954861011467,21774.363888809174,2494.9791955927176,21774.363888809174
1299.9000244140625,64.6729965209961,84068.4297565734,2702.8607634694936,21622.88610775595,2477.622366513702,21622.88610775595
1283.0,64.6946029663086,83003.17560577393,2668.6120727819675,21348.89658225574,2446.22773338347,21348.89658225574
1279.9000244140625,64.92870330810547,83102.24894921761,2671.7973523628407,21374.378818902725,2449.1475729992703,21374.378818902725
1286.9000244140625,65.04010009765625,83700.1064035669,2691.0189015244873,21528.1512121959,2466.7673263974466,21528.1512121959
1277.4000244140625,64.90460205078125,82909.14024425298,2665.5887679602934,21324.710143682347,2443.456370630269,21324.710143682347
1277.699951171875,65.1041030883789,83183.50933711044,2674.409932551335,21395.27946041068,2451.542438172057,21395.27946041068
1275.0,65.03489685058594,82919.49348449707,2665.9216321152626,21327.3730569221,2443.7614961056574,21327.3730569221
1275.4000244140625,65.07949829101562,83002.39370921627,2668.58693424265,21348.6954739412,2446.204689722429,21348.6954739412
1266.300048828125,64.83999633789062,82106.89052868634,2639.7958599092176,21118.36687927374,2419.8128715834496,21118.36687927374
1268.5,64.5999984741211,81945.09806442261,2634.5941152739274,21076.75292219142,2415.0446056677665,21076.75292219142
1274.0999755859375,64.87339782714844,82655.19458774664,2657.4242316056598,21259.393852845278,2435.972212305188,21259.393852845278
1267.0,64.84239959716797,82155.32028961182,2641.352911717711,21130.823293741687,2421.2401690745683,21130.823293741687
1274.0999755859375,64.67009735107422,82396.16945614386,2649.096386456311,21192.771091650488,2428.338354251618,21192.771091650488
1274.9000244140625,64.55509948730469,82301.29791241698,2646.046197772501,21168.369582180007,2425.5423479581254,21168.369582180007
1266.5,64.50050354003906,81689.88773345947,2626.3889187216705,21011.111349773364,2407.5231754948645,21011.111349773364
1279.4000244140625,64.69339752197266,82768.73436904047,2661.0746176166817,21288.596940933454,2439.3183994819583,21288.596940933454
1273.699951171875,64.59089660644531,82269.42185377702,2645.021359453985,21160.17087563188,2424.6029128328196,21160.17087563188
1281.5999755859375,65.16449737548828,83514.81824549567,2685.0617533555924,21480.49402684474,2461.3066072426263,21480.49402684474
1285.5999755859375,64.9104995727539,83448.93666600343,2682.9436129697115,21463.54890375769,2459.3649785555685,21463.54890375769
1272.4000244140625,64.96800231933594,82665.28773725592,2657.7487336555664,21261.98986924453,2436.2696725176024,21261.98986924453
1277.300048828125,65.1603012084961,83229.2559152674,2675.8807180949857,21407.045744759886,2452.890658253737,21407.045744759886
1281.5,65.43840026855469,83859.30994415283,2696.137410392812,21569.099283142496,2471.4592928600773,21569.099283142496
1276.5,65.41339874267578,83500.20349502563,2684.591878567545,21476.73502854036,2460.875888686916,21476.73502854036
1295.800048828125,65.20999908447266,84499.11999774165,2716.7077659344336,21733.66212747547,2490.315452106564,21733.66212747547
1274.5999755859375,64.90499877929688,82727.9098594971,2659.762080135583,21278.096641084663,2438.1152401242844,21278.096641084663
1281.0999755859375,65.0250015258789,83303.52786727902,2678.268615020143,21426.148920161144,2455.079563768464,21426.148920161144
1291.5999755859375,64.76129913330078,83645.69237948488,2689.2694513313577,21514.15561065086,2465.163663720411,21514.15561065086
1286.699951171875,64.57939910888672,83094.30968011357,2671.542099124329,21372.336792994633,2448.9135908639682,21372.336792994633
1293.800048828125,64.54499816894531,83508.32178259268,2684.8528873789987,21478.82309903199,2461.115146764082,21478.82309903199
1294.699951171875,64.43389892578125,83422.56579302251,2682.095770348112,21456.766162784897,2458.5877894857695,21456.766162784897
1282.0999755859375,64.47000122070312,82656.98699108884,2657.4818586682795,21259.854869346236,2436.0250371125894,21259.854869346236
1273.199951171875,64.41480255126953,82012.92346302234,2636.774750848693,21094.198006789546,2417.043521611302,21094.198006789546
1278.800048828125,64.49939727783203,82481.83238827623,2651.8505116233296,21214.804092986637,2430.862968988052,21214.804092986637
1274.300048828125,64.50900268554688,82203.82527204603,2642.912381952064,21143.299055616513,2422.669683456059,21143.299055616513
1261.5999755859375,64.35140228271484,81185.72754879389,2610.179804484829,20881.438435878634,2392.66482077776,20881.438435878634
1262.800048828125,64.35690307617188,81269.90034701675,2612.8860207699054,20903.088166159243,2395.1455190390798,20903.088166159243
1249.800048828125,64.51519775390625,80631.09730298817,2592.3480413132984,20738.784330506387,2376.3190378705235,20738.784330506387
1245.199951171875,64.54239654541016,80368.18902686052,2583.8953502615627,20671.1628020925,2368.5707377397657,20671.1628020925
1243.699951171875,64.4729995727539,80185.06642053835,2578.0078261462004,20624.062609169603,2363.173840634017,20624.062609169603
1238.5,64.3499984741211,79697.47311019897,2562.3313488899635,20498.650791119708,2348.8037364824663,20498.650791119708
1245.4000244140625,64.55000305175781,80390.57537658699,2584.615087581365,20676.92070065092,2369.2304969495844,20676.92070065092
1253.800048828125,64.31999969482422,80644.41875799559,2592.7763357177037,20742.21068574163,2376.7116410745616,20742.21068574163
1254.300048828125,64.2750015258789,80620.13755233772,2591.9956774105076,20735.96541928406,2375.9960376262984,20735.96541928406
1262.199951171875,64.07230377197266,80872.05869245343,2600.0951241002917,20800.760992802334,2383.4205304252673,20800.760992802334
1260.699951171875,64.20010375976562,80937.06767516583,2602.1852098691734,20817.481678953387,2385.3364423800754,20817.481678953387
1266.0999755859375,64.04759979248047,81090.66453359742,2607.123459854917,20856.987678839338,2389.863171533674,20856.987678839338
1267.300048828125,63.96500015258789,81062.84781666566,2606.2291323055492,20849.833058444394,2389.043371280087,20849.833058444394
1275.4000244140625,64.00969696044922,81637.96906609368,2624.7196960500805,20997.757568400644,2405.9930547125737,20997.757568400644
1284.0999755859375,64.010498046875,82195.87897923589,2642.6569028963263,21141.25522317061,2422.435494321632,21141.25522317061
1287.0,64.0281982421875,82404.29113769531,2649.3575043868154,21194.860035094523,2428.577712354581,21194.860035094523
1294.0999755859375,64.11499786376953,82971.21717019659,2667.5845859853903,21340.676687883122,2445.2858704866076,21340.676687883122
1306.300048828125,64.06199645996094,83684.18910367414,2690.5071488312938,21524.05719065035,2466.298219762019,21524.05719065035
1313.699951171875,63.86759948730469,83902.86232793704,2697.537651001882,21580.301208015055,2472.7428467517248,21580.301208015055
1316.199951171875,63.459999084472656,83526.04769635014,2685.4227883148246,21483.382306518597,2461.6375559552557,21483.382306518597
1319.4000244140625,63.41910171508789,83675.16435120488,2690.2169965182334,21521.735972145867,2466.0322468083805,21521.735972145867
1320.300048828125,63.369598388671875,83666.88384678215,2689.950772317654,21519.60617854123,2465.7882079578494,21519.60617854123
1318.5999755859375,63.26499938964844,83421.22665063478,2682.052715952699,21456.421727621593,2458.5483229566407,21456.421727621593
1311.699951171875,63.45199966430664,83229.98486142885,2675.904154240804,21407.233233926432,2452.9121413874036,21407.233233926432
